Column_0,Column_1,Column_2,Column_3,Column_4,Column_5,Column_6,Column_7,Column_8,Column_9
318,414,750,786,938,276,636,713,57,479
48,982,683,654,73,352,902,983,648,449
522,911,628,776,588,36,241,88,251,34
421,949,341,636,458,128,329,229,887,534
885,956,470,506,286,693,454,846,55,854
718,516,603,717,911,956,685,265,705,258
950,381,150,823,635,165,670,950,974,780
587,258,812,144,458,902,904,86,540,732
689,637,752,249,752,548,378,822,531,902
993,443,225,523,25,494,916,733,845,371
69,222,504,713,997,901,413,847,502,422
891,674,23,459,648,787,639,128,399,885
835,259,95,509,339,313,660,219,351,775
399,752,427,788,190,352,841,292,548,913
421,842,132,440,988,679,305,191,231,783
720,185,324,264,692,51,29,121,898,626
730,545,280,928,780,355,216,248,445,155
724,853,451,685,570,414,765,823,695,350
131,244,326,196,870,22,93,385,368,154
553,367,198,16,618,396,342,541,92,292
359,63,489,653,570,657,189,979,460,110
14,248,726,576,492,89,60,746,418,855
272,90,406,788,910,198,518,836,51,387
627,379,37,483,477,384,709,975,779,36
900,222,559,834,971,166,385,598,946,888
140,355,853,946,712,549,726,189,577,222
661,458,85,954,539,916,740,76,844,14
433,809,766,305,901,887,973,450,300,723
575,232,284,590,64,986,166,261,794,70
343,700,733,133,908,203,399,160,690,30
211,476,141,714,724,567,193,278,795,186
471,467,794,519,507,351,400,861,244,74
978,217,23,556,226,593,833,242,510,395
271,910,48,985,24,175,691,525,458,750
92,576,552,844,380,398,175,280,331,463
313,35,720,567,936,647,451,678,684,527
582,20,388,600,264,195,712,929,995,412
680,958,256,843,641,350,271,522,48,530
364,572,904,709,781,845,51,184,873,173
637,480,408,965,823,538,918,878,191,486
561,852,337,259,318,84,410,601,509,223
779,368,620,296,996,605,246,707,901,987
57,962,68,667,72,238,692,109,630,71
305,703,630,860,267,322,870,230,460,303
123,378,955,339,468,147,935,162,484,995
424,46,231,334,611,370,564,438,613,216
484,857,468,830,536,14,499,748,621,104
932,455,907,241,87,592,53,753,489,253
451,311,60,915,737,969,432,487,593,427
332,689,558,729,684,188,335,419,141,433
947,929,486,673,802,684,733,65,382,980
745,300,165,520,883,166,896,68,684,858
331,588,494,882,91,827,607,771,387,23
986,819,204,315,905,208,935,679,157,408
742,367,808,596,787,595,732,536,318,134
448,699,637,978,584,529,54,530,845,316
454,942,85,717,82,326,292,195,918,138
186,757,370,62,124,287,448,794,350,517
126,427,793,162,408,237,319,269,831,272
859,299,168,214,291,744,367,387,701,78
74,618,227,748,493,557,227,75,392,191
282,538,514,224,569,459,698,654,74,11
729,129,226,732,917,398,364,574,850,312
482,177,57,124,381,890,988,728,716,667
208,479,892,429,355,965,470,636,283,30
522,832,757,603,297,887,501,680,704,868
520,67,681,412,66,133,178,673,153,218
536,811,93,488,879,93,87,870,696,392
874,914,781,171,717,285,781,932,611,60
94,941,224,344,508,324,442,279,976,251
674,711,28,783,464,574,143,980,623,720
863,555,59,331,277,135,374,402,959,870
607,977,161,512,92,80,843,459,283,418
394,827,805,635,29,764,320,82,500,643
663,153,152,662,20,452,212,910,186,901
217,876,322,153,230,864,495,867,682,201
461,861,199,435,352,740,232,198,487,813
686,640,166,38,751,517,687,744,706,557
998,854,178,987,314,795,866,715,947,345
517,355,913,132,320,264,307,160,468,444
388,655,941,512,356,824,725,883,706,763
848,449,479,739,439,153,141,721,336,75
168,48,442,993,864,129,676,209,328,461
846,813,137,164,304,644,118,437,887,769
963,464,384,167,637,895,447,276,115,155
86,79,534,522,492,989,897,84,849,246
934,987,199,541,705,129,315,857,76,177
22,195,323,77,709,455,329,297,464,708
312,471,809,366,653,411,929,551,457,192
710,931,853,768,95,517,508,287,22,369
515,875,469,732,614,919,142,140,939,921
412,42,270,971,751,449,568,482,905,943
594,399,646,569,747,845,557,579,250,759
906,352,676,970,464,830,126,579,518,963
51,444,268,928,704,640,723,113,459,58
525,571,278,733,959,653,499,919,636,143
258,546,42,435,542,997,476,35,88,95
929,223,734,266,400,33,921,245,64,894
197,48,899,198,743,512,346,794,168,527
160,780,166,757,65,279,966,29,218,406
263,565,619,651,180,859,111,956,504,524
546,301,583,339,718,166,28,291,786,929
241,226,976,620,778,949,647,872,215,531
979,953,632,75,294,66,115,914,191,784
665,573,995,280,268,350,745,111,166,317
720,175,609,638,475,951,671,564,92,119
452,910,170,746,887,150,265,851,724,398
727,934,476,585,302,402,641,217,827,439
95,234,81,849,841,306,293,643,724,321
165,292,91,832,643,756,116,231,713,446
151,168,381,20,308,613,446,919,774,447
790,119,936,792,980,663,518,685,149,719
620,787,481,500,680,240,147,308,841,748
89,48,462,94,537,659,789,696,421,451
26,706,131,319,857,590,480,346,700,958
865,515,805,771,240,128,632,472,598,888
660,13,512,117,167,873,43,32,771,182
425,184,777,712,810,313,556,139,512,358
236,424,364,291,618,475,462,464,412,451
917,584,871,83,382,174,231,994,940,542
12,148,806,596,107,108,324,117,995,154
690,203,369,827,513,297,924,508,194,55
459,491,713,419,886,152,853,461,788,432
811,598,203,78,250,452,537,810,288,671
586,556,857,920,325,126,398,932,636,244
603,471,839,649,148,701,968,501,312,999
477,386,804,663,417,596,200,71,453,951
687,144,917,397,619,223,961,770,563,174
432,432,200,387,711,610,554,259,290,111
761,772,652,473,240,795,278,378,919,599
668,658,79,918,454,429,419,713,887,786
88,419,644,825,245,492,491,737,45,695
52,968,931,251,724,803,613,882,18,157
957,921,122,953,307,150,636,300,133,492
130,511,458,645,919,171,553,445,421,328
490,596,47,953,854,679,690,270,232,834
301,575,69,709,251,364,979,655,889,530
816,579,760,211,487,920,898,622,631,62
218,86,117,464,901,317,857,378,61,904
360,789,516,988,73,437,761,843,66,270
939,77,107,215,273,721,783,486,373,983
612,827,526,528,568,640,588,897,860,966
963,848,705,164,790,985,706,281,268,473
35,715,276,933,241,757,73,159,244,926
682,105,837,650,188,437,327,608,786,269
600,877,919,891,443,521,690,518,175,647
884,854,418,900,949,369,47,758,690,375
206,725,760,406,460,544,990,921,457,471
68,429,826,796,855,960,450,426,656,692
985,146,848,976,649,534,32,228,488,256
737,434,321,954,656,738,17,470,101,846
117,437,530,988,117,300,804,507,273,256
402,562,117,742,30,689,587,15,873,224
60,900,146,897,988,305,933,720,118,890
379,631,231,319,550,366,816,341,336,606
172,446,275,70,84,900,55,97,17,151
219,497,676,56,645,58,511,15,278,876
260,111,152,75,756,818,887,214,117,115
331,197,474,882,297,86,402,501,220,66
21,373,704,428,584,629,241,363,471,208
859,522,767,307,477,341,362,241,342,687
553,278,569,538,354,713,47,675,545,743
242,203,684,449,419,915,701,740,420,508
835,275,695,311,931,808,704,299,318,203
393,755,518,190,912,794,825,937,885,651
913,540,479,897,493,630,886,193,834,749
480,717,639,789,133,635,402,181,717,407
587,360,384,663,684,432,893,115,865,137
121,249,465,569,936,449,269,99,311,774
174,922,123,736,428,247,588,920,915,303
506,595,427,210,252,747,824,68,368,526
695,429,783,990,362,501,348,780,927,369
273,64,921,796,990,29,344,228,506,601
432,520,430,587,213,521,70,908,372,245
387,807,65,326,768,906,316,901,850,962
274,63,281,170,368,338,759,269,151,233
882,331,351,625,679,579,320,925,780,697
238,366,846,45,548,151,197,223,301,627
676,900,709,896,893,167,475,351,883,860
498,367,876,899,85,411,116,612,684,607
245,899,950,599,775,75,175,877,401,179
891,433,358,787,38,527,735,212,11,526
242,989,85,63,296,889,295,89,552,475
574,82,35,375,372,963,753,347,514,392
446,355,944,143,910,891,156,305,151,173
300,39,910,838,642,893,756,690,121,988
398,830,851,43,677,360,370,462,458,476
557,272,326,207,33,549,580,905,322,400
164,617,742,275,457,726,228,213,207,256
59,888,268,369,201,733,364,74,33,610
643,548,617,823,75,409,896,933,184,351
576,251,609,333,25,864,574,799,950,890
810,384,802,577,807,56,289,539,483,249
872,493,474,319,144,828,430,274,148,573
87,215,338,506,25,246,804,936,385,322
179,874,621,876,300,576,370,488,772,716
332,459,836,992,494,888,61,952,905,805
129,82,336,640,890,39,721,431,696,439
383,962,81,561,43,324,174,522,389,854
778,210,226,309,377,389,748,992,234,278
521,764,865,637,933,437,793,554,76,829
453,97,421,128,230,302,635,84,206,848
955,640,382,711,710,858,687,598,127,363
666,920,705,619,407,815,123,783,10,582
986,895,500,144,421,526,678,929,906,230
936,176,602,387,104,501,568,414,689,220
47,142,200,738,197,634,219,741,980,51
475,436,938,877,121,318,506,749,987,399
128,981,134,921,897,602,469,518,371,437
931,360,41,197,552,50,207,481,37,621
118,42,602,232,795,457,149,888,309,393
581,50,950,788,294,629,947,233,703,260
857,853,648,342,60,737,90,851,105,429
368,107,582,659,279,607,611,514,925,986
535,579,503,807,575,958,80,184,399,735
312,415,601,314,229,794,271,61,144,466
635,874,654,344,447,875,715,243,417,920
503,540,981,276,927,450,843,376,899,624
965,795,158,944,242,996,715,569,280,647
856,737,395,470,780,692,577,153,977,242
811,59,600,583,675,974,304,829,904,340
782,781,488,924,349,738,514,200,582,543
605,928,686,566,633,316,601,370,488,162
675,635,479,858,82,840,325,73,119,10
972,854,914,987,11,904,994,657,866,746
857,511,691,579,891,336,977,540,921,854
519,35,226,190,695,706,768,813,171,968
962,372,539,448,854,253,438,516,640,661
437,91,848,985,983,165,965,670,549,60
500,802,573,684,357,959,980,724,60,785
301,614,840,981,382,317,169,852,352,370
784,697,359,967,137,801,535,793,214,733
113,566,497,132,725,236,842,299,151,871
182,984,774,882,332,220,941,851,960,446
37,661,412,237,988,626,226,355,272,738
413,456,925,647,363,223,719,758,857,988
717,696,65,337,318,323,414,308,691,33
930,665,276,735,243,848,840,198,448,916
929,507,607,81,606,319,90,84,442,353
959,622,820,53,279,29,196,557,859,61
331,816,760,86,433,865,870,384,805,726
658,606,826,179,596,912,819,128,196,843
956,654,905,782,46,356,351,878,651,194
377,451,418,748,126,457,649,421,236,706
306,914,954,929,267,635,620,336,789,450
477,733,346,568,361,534,958,896,160,860
626,369,216,469,470,26,347,897,485,821
39,659,317,578,415,412,657,465,858,966
798,381,885,971,595,410,14,178,740,474
795,956,807,453,356,752,480,474,776,572
494,359,544,606,880,858,438,556,80,156
521,963,885,394,457,339,42,485,233,854
981,911,741,973,25,377,166,63,749,877
81,452,235,778,614,118,419,959,520,673
215,273,433,338,327,626,630,146,134,756
581,798,650,937,14,275,259,943,380,912
424,491,365,282,276,144,443,311,447,551
907,577,682,902,926,808,186,668,275,814
387,260,271,141,638,253,860,555,907,164
565,169,751,704,435,897,514,936,225,515
468,475,777,140,962,242,537,192,672,931
28,446,118,623,21,538,778,749,912,156
304,584,803,572,523,905,850,32,191,908
104,911,312,67,704,512,535,345,928,694
127,25,671,499,119,891,476,703,439,457
718,871,907,250,782,765,299,932,480,113
729,323,408,750,282,682,207,556,914,133
590,26,199,583,533,530,96,899,118,72
782,936,13,432,189,544,317,502,617,242
623,19,249,691,809,801,983,601,993,612
471,801,762,521,754,722,850,986,265,705
512,443,854,438,257,850,41,590,537,776
410,347,912,27,456,665,49,60,365,601
890,176,784,622,613,496,83,371,442,330
941,621,877,492,118,858,926,673,707,809
724,620,935,595,787,59,938,379,596,821
699,470,82,370,867,75,58,295,628,800
200,258,665,152,107,676,709,202,605,364
942,50,562,717,117,677,406,601,690,522
395,846,585,229,192,97,489,730,690,497
602,330,560,274,979,162,629,157,254,202
287,961,312,713,147,282,933,547,974,718
995,92,633,441,717,735,903,152,855,219
901,249,769,828,430,590,69,828,595,969
908,812,587,874,302,149,286,745,288,152
560,666,773,517,868,115,909,776,444,368
416,649,787,905,358,211,767,138,383,554
874,59,307,24,250,293,924,664,25,389
622,158,309,967,784,215,717,249,587,378
526,931,227,655,677,444,563,817,275,812
401,316,425,764,648,173,168,388,441,140
837,534,24,993,548,268,313,531,376,242
255,50,946,32,551,519,470,661,129,944
536,762,193,532,585,61,678,692,752,351
349,253,24,936,920,898,967,301,355,209
107,827,423,855,231,691,674,644,364,381
635,89,330,119,231,64,483,730,825,414
733,303,93,459,131,171,757,580,313,597
615,661,94,199,468,971,525,633,508,257
45,741,580,487,33,877,23,335,473,816
320,551,175,567,722,23,251,178,551,784
406,765,939,887,302,47,85,624,605,109
486,516,813,507,723,94,37,145,420,384
314,789,870,255,322,496,78,411,830,739
691,689,86,466,397,778,608,856,220,862
43,629,430,464,732,863,225,12,153,815
172,569,329,98,654,241,237,755,993,108
165,545,331,165,283,114,443,438,458,438
368,315,950,250,795,316,100,172,291,931
775,888,94,371,288,176,88,300,925,21
273,566,49,145,990,324,861,640,168,506
885,981,438,747,418,916,411,644,290,216
965,494,315,242,171,989,548,75,423,846
58,153,438,528,972,522,809,906,41,624
900,111,37,358,188,520,458,768,876,627
528,708,301,314,739,323,552,462,277,849
735,974,734,33,249,22,378,696,579,71
242,366,822,678,477,486,20,362,368,657
494,27,589,892,664,294,957,188,315,27
127,830,969,449,693,904,148,763,807,974
912,484,47,397,204,613,529,493,258,348
557,584,964,344,24,402,671,438,302,283
739,136,91,480,419,182,775,22,622,182
665,539,959,114,542,787,803,289,262,842
981,898,471,810,159,722,377,823,763,499
72,202,204,439,226,648,289,637,323,973
551,973,787,112,204,140,767,269,724,619
409,718,966,296,708,822,186,677,672,929
208,54,52,275,525,49,611,985,708,237
609,519,385,155,958,971,181,568,166,422
506,295,48,163,87,63,957,699,369,161
263,680,958,32,841,62,225,39,357,177
889,531,315,952,871,13,392,46,186,928
468,264,34,642,717,396,315,528,155,138
756,762,392,907,467,95,77,184,452,474
558,879,606,153,833,916,98,754,802,746
488,984,208,43,511,851,617,222,262,557
156,611,721,629,579,931,172,658,463,901
461,304,856,38,526,314,563,962,606,545
688,783,820,59,749,636,707,738,963,276
947,580,799,111,630,684,46,802,354,417
750,853,765,201,892,894,898,471,192,231
182,335,29,257,648,475,467,492,665,534
232,498,987,248,503,718,484,839,723,472
311,111,990,631,957,208,27,974,874,814
463,247,202,629,282,858,46,33,63,628
71,96,862,420,627,31,467,213,663,634
121,376,295,86,492,643,729,553,279,789
78,793,69,622,197,311,390,953,49,199
766,859,733,518,80,960,492,242,881,817
804,133,345,97,12,847,159,966,971,759
984,769,676,983,622,763,923,821,841,587
837,515,910,472,849,683,631,323,136,450
960,947,980,737,95,442,703,929,825,299
786,851,679,390,824,310,871,300,919,11
523,695,47,427,190,655,576,882,913,801
20,817,17,795,263,861,815,319,692,166
978,668,956,172,623,224,463,827,189,849
49,683,544,159,409,354,161,640,410,276
232,807,118,655,82,385,700,282,362,115
261,598,225,248,669,751,755,18,469,790
119,417,641,414,535,737,837,233,352,606
792,214,674,509,262,596,522,471,913,345
763,856,811,390,562,809,317,941,73,425
554,316,495,908,62,789,492,416,111,120
850,428,610,998,147,594,500,788,111,986
851,821,423,662,493,388,394,12,968,118
823,305,533,423,442,700,933,355,20,674
789,989,191,64,537,241,86,193,482,942
612,65,248,719,578,297,751,412,362,487
628,90,168,813,617,638,923,663,936,166
560,812,462,374,37,247,376,950,570,25
435,148,706,410,484,148,369,591,700,672
581,568,840,43,702,982,930,926,139,827
108,749,147,961,49,115,500,863,701,618
320,775,427,706,584,46,903,494,812,958
182,674,22,519,646,289,636,290,565,925
200,308,385,875,177,66,628,783,601,982
810,824,344,644,11,801,446,181,876,519
548,902,157,133,963,257,766,127,922,748
94,63,72,371,846,82,968,979,773,645
841,40,195,505,744,497,263,809,700,910
383,736,725,897,399,213,689,215,475,36
193,868,778,380,731,844,669,146,876,548
325,47,107,72,695,622,728,206,684,953
201,728,862,663,549,648,425,274,625,325
882,940,284,15,24,103,825,530,583,447
445,453,598,752,299,919,225,468,118,22
824,947,183,890,134,56,461,966,954,828
455,895,555,445,664,821,331,62,142,727
564,412,43,224,437,757,896,336,794,893
207,533,611,393,269,449,117,92,86,862
564,952,909,525,557,672,729,332,914,122
405,517,967,160,721,634,906,886,790,261
661,104,479,851,654,884,149,299,190,742
140,299,402,712,346,57,238,468,287,528
203,831,747,101,962,448,121,88,518,370
187,191,439,101,569,998,756,45,42,467
95,854,46,710,56,120,564,337,167,698
398,511,494,747,517,15,38,249,768,668
784,921,874,260,822,122,117,343,310,822
188,31,322,757,869,615,526,665,423,95
612,805,929,649,740,897,343,802,424,54
693,950,231,994,737,216,261,282,804,91
123,777,922,509,956,365,770,313,384,182
326,83,718,974,956,384,12,240,41,650
639,545,318,347,301,723,822,848,291,172
31,562,319,441,296,134,624,799,220,321
908,207,893,647,962,18,539,457,41,165
715,197,484,741,477,701,421,901,685,794
561,879,216,676,492,169,72,453,780,491
485,138,140,417,871,287,210,207,433,528
813,131,309,426,519,803,995,484,456,507
52,267,642,273,992,689,143,106,143,570
414,758,181,24,96,176,73,898,454,537
573,172,894,322,273,738,354,912,544,210
478,920,137,176,900,113,212,599,32,307
618,139,400,200,719,286,26,731,583,49
824,42,457,350,202,803,259,849,465,549
903,385,661,234,660,249,745,242,458,515
945,167,205,167,60,518,295,804,134,156
887,386,772,680,871,47,628,63,943,667
676,191,502,593,937,563,977,224,424,821
819,896,615,677,656,194,793,642,811,474
501,171,546,879,507,179,962,833,712,674
22,462,567,201,109,882,633,589,286,991
487,733,928,667,96,647,835,532,951,935
588,439,962,828,274,688,31,25,604,383
134,850,450,213,690,923,525,27,769,27
399,195,911,676,677,490,735,25,826,907
211,601,169,38,491,48,882,816,564,602
540,142,937,365,303,905,866,882,881,554
535,454,541,469,958,874,110,644,518,466
136,535,995,346,908,476,664,207,453,239
296,885,670,690,555,199,68,677,870,312
753,438,11,75,940,213,171,86,347,891
436,487,968,883,453,255,288,741,521,609
810,414,625,879,747,480,645,502,808,520
697,343,899,121,319,912,457,797,367,404
240,861,813,806,162,304,232,211,13,323
696,589,906,227,893,353,809,67,431,21
458,663,731,109,701,684,484,807,131,176
442,299,920,200,427,98,207,385,15,902
535,26,417,389,125,357,400,320,279,322
126,831,106,983,687,364,679,977,286,145
556,608,488,447,258,186,97,325,821,727
725,310,203,470,193,613,231,833,905,430
147,37,117,995,132,800,980,281,379,82
272,318,808,66,996,483,588,560,22,825
170,410,468,850,149,612,370,100,201,607
804,612,130,127,913,543,578,504,602,729
979,178,417,871,754,814,960,185,907,803
667,558,252,157,854,622,624,305,33,351
801,391,539,654,690,481,968,907,605,740
270,572,189,159,812,656,881,508,456,959
886,47,454,109,737,799,601,254,343,508
845,518,716,691,313,96,287,553,850,471
584,746,656,876,871,576,808,844,992,304
782,977,672,969,755,361,940,205,802,60
589,420,327,18,749,916,341,721,762,135
248,777,183,456,531,234,366,780,742,306
114,817,87,204,116,234,555,326,505,907
17,533,944,797,698,257,863,533,863,828
32,712,604,999,693,624,12,598,152,193
262,382,251,700,802,891,582,856,729,76
431,385,346,106,696,498,64,345,192,263
122,948,654,674,894,567,105,665,201,497
994,582,96,236,497,110,893,208,57,503
694,272,56,537,496,307,184,156,374,684
203,523,248,577,289,65,57,464,182,166
618,818,129,61,768,317,113,247,553,726
439,990,833,338,864,523,322,508,141,662
599,520,635,97,237,917,502,234,422,510
171,28,195,684,160,755,725,567,381,747
258,179,531,21,305,228,402,237,117,233
703,344,993,558,149,521,407,975,634,738
114,300,712,941,931,970,405,781,279,526
874,709,789,89,769,266,710,967,673,200
147,90,124,768,458,663,872,766,473,273
977,107,766,419,713,614,104,139,823,858
311,283,863,811,433,316,315,866,249,57
801,130,237,830,175,800,511,973,445,370
147,969,96,240,151,939,404,610,879,719
387,619,306,463,17,541,891,535,327,733
995,351,852,627,402,287,985,59,944,565
352,996,544,994,780,428,281,709,74,240
679,878,850,760,885,344,46,815,992,773
49,76,396,211,523,374,149,835,889,333
518,646,292,880,627,158,714,231,481,133
755,751,157,544,877,324,449,153,105,432
538,414,876,119,136,506,654,782,79,530
171,806,592,228,76,469,46,15,829,442
462,369,583,898,284,234,46,10,17,421
852,882,702,685,958,804,397,721,800,826
531,470,856,698,134,514,842,284,313,496
501,132,565,483,203,703,195,720,176,97
914,76,843,405,115,496,475,777,400,406
50,776,12,842,165,355,536,721,230,820
340,254,29,520,759,703,602,662,234,200
462,575,992,609,447,373,23,442,313,129
836,401,403,544,446,97,315,497,845,688
55,756,671,415,647,886,650,168,135,689
486,604,780,276,815,518,924,270,928,729
491,115,260,380,250,125,597,682,231,315
883,400,378,904,286,354,997,162,252,997
732,432,730,927,769,762,463,733,504,363
453,454,502,910,661,85,773,277,190,314
254,667,453,527,506,455,258,671,822,87
497,478,101,885,27,15,492,177,847,315
224,588,680,278,21,29,574,160,356,397
677,76,87,238,504,639,895,241,641,48
757,344,337,470,839,401,524,903,778,392
672,456,223,245,703,800,227,437,600,791
784,521,572,527,137,474,161,522,646,908
278,938,373,90,861,23,858,929,937,929
292,373,418,206,324,975,292,623,975,819
64,382,70,938,814,716,385,267,300,837
159,159,378,427,224,729,501,287,888,716
305,513,594,405,237,907,893,411,732,220
651,70,761,565,190,386,706,342,17,826
195,192,658,699,210,396,251,477,380,360
713,243,682,144,718,636,651,274,491,188
173,325,194,387,153,622,462,110,830,476
841,160,257,954,993,24,746,986,873,471
113,828,49,554,587,307,578,599,484,977
216,467,252,786,544,290,263,455,681,621
818,621,824,611,936,814,283,576,641,645
623,530,571,587,599,447,77,344,881,990
213,709,881,356,577,71,672,97,287,446
250,617,21,548,702,991,26,384,409,475
546,512,246,317,520,111,273,893,66,604
857,484,694,416,660,703,909,94,881,557
589,171,248,765,269,86,146,940,818,634
552,573,995,101,689,646,153,300,765,651
654,680,826,695,276,506,80,791,345,311
998,986,463,841,560,416,691,473,647,63
601,683,126,96,846,654,554,624,963,183
481,204,920,87,317,495,644,736,215,248
746,76,763,951,160,984,849,400,956,789
379,183,801,342,190,844,372,527,621,204
301,607,569,616,112,662,574,102,114,680
43,139,102,613,32,66,111,187,327,386
450,613,567,70,974,830,543,356,189,206
117,462,76,244,254,390,22,43,530,621
626,775,865,671,697,147,932,928,109,299
83,509,350,345,595,219,670,995,640,544
978,913,806,649,148,409,830,924,511,485
207,771,686,154,802,798,152,587,919,138
782,501,173,467,346,102,198,396,596,178
932,973,433,367,254,927,249,669,633,986
657,147,95,557,360,732,652,344,63,697
940,480,670,941,31,956,167,66,11,723
251,611,517,184,362,802,385,199,593,30
524,684,226,277,143,827,815,514,369,384
608,482,289,171,917,351,260,423,90,541
385,490,338,513,26,432,582,667,500,335
634,525,394,11,592,590,385,137,454,302
179,396,598,222,191,992,350,682,501,83
407,12,922,29,19,979,78,765,866,690
131,276,791,708,88,418,196,138,968,777
324,31,695,160,176,121,199,304,620,47
709,267,924,773,995,726,978,13,292,389
68,39,736,214,119,677,368,690,402,988
709,729,242,246,386,533,314,957,770,600
759,914,164,352,144,192,694,410,608,926
587,897,828,381,104,619,40,898,277,469
474,874,814,318,854,176,600,809,912,315
486,893,623,347,96,641,659,53,656,955
694,155,480,587,870,761,226,673,982,644
446,747,901,983,840,118,923,107,578,629
447,695,573,533,734,446,604,828,411,954
421,909,878,645,574,836,470,135,436,746
882,321,796,200,151,982,531,499,96,518
816,251,285,505,644,12,97,663,299,952
583,752,493,580,81,883,722,919,256,475
237,46,281,916,687,577,491,997,778,83
679,22,152,836,244,484,915,847,748,585
419,108,637,56,278,593,838,811,423,73
286,671,351,326,148,331,796,613,90,426
183,920,174,38,974,724,41,433,768,237
293,776,697,797,322,51,842,564,354,461
856,106,420,760,671,845,442,681,236,906
689,796,827,184,817,566,929,772,207,449
813,284,938,314,210,270,383,253,965,975
994,321,789,181,285,175,222,575,749,81
376,467,35,418,665,453,687,466,590,244
321,103,650,476,497,316,48,216,434,766
14,52,672,39,274,855,975,258,589,72
89,871,985,279,838,957,42,422,942,861
203,395,310,298,175,338,927,657,268,333
64,95,532,982,464,371,996,465,76,13
169,969,834,67,439,707,977,860,232,191
321,102,541,504,510,874,622,191,262,840
811,335,183,282,524,806,83,986,198,831
864,765,518,663,798,819,358,451,284,936
313,458,732,710,604,265,227,594,792,752
415,809,528,976,55,935,897,724,373,294
76,624,333,190,270,626,406,454,960,253
503,113,598,823,408,509,340,455,298,81
310,156,377,294,791,24,459,977,698,407
293,324,919,267,855,727,47,498,174,64
385,388,219,636,81,459,654,172,283,429
968,846,111,810,890,371,901,237,911,504
892,776,573,786,597,708,380,961,453,353
470,122,232,29,202,686,867,144,898,336
425,43,828,136,487,478,894,417,216,275
555,978,849,772,843,850,763,546,132,683
607,865,910,990,806,381,391,235,17,869
402,161,531,609,163,266,22,490,298,594
531,437,785,384,611,640,75,391,985,800
709,970,874,79,863,317,285,441,707,980
236,483,850,80,262,648,45,764,601,913
288,14,750,290,753,657,39,856,61,699
802,85,670,284,681,922,584,193,275,992
58,968,506,606,783,639,253,423,666,418
687,145,238,52,811,993,750,575,446,550
111,742,728,431,976,175,696,837,670,505
675,698,228,105,122,129,901,680,526,478
47,421,417,239,496,936,18,417,325,768
471,499,411,304,855,433,203,890,954,19
651,523,918,109,133,677,484,382,694,312
682,248,318,685,238,349,258,26,37,41
625,316,213,400,819,641,827,762,93,524
550,997,676,670,891,731,969,524,228,618
51,908,744,528,580,117,901,684,440,375
549,43,545,756,506,516,89,659,662,201
288,278,591,257,237,499,260,746,40,662
988,795,227,98,700,472,470,31,975,663
818,236,250,129,496,682,541,345,986,169
895,314,74,719,362,525,938,845,751,608
532,347,60,639,219,51,812,163,144,676
164,420,912,388,848,699,428,139,975,322
213,894,271,850,225,166,741,883,941,157
906,736,589,599,42,998,121,576,51,940
789,473,35,248,983,50,206,744,23,651
784,278,899,643,960,87,319,699,945,485
440,20,844,65,777,521,691,264,341,57
794,796,261,104,182,892,166,675,691,866
271,777,336,734,358,923,373,352,77,612
761,179,778,876,429,168,256,906,250,311
680,719,32,995,639,596,691,668,641,851
938,457,770,359,444,370,39,108,936,906
502,786,722,981,989,906,387,773,752,880
15,529,304,536,373,503,445,419,956,181
410,361,10,307,180,813,801,81,774,256
682,575,228,281,185,176,284,36,223,25
166,637,594,130,451,152,519,387,373,150
17,779,760,669,372,923,928,320,363,189
392,13,34,156,602,883,957,146,113,415
972,565,548,458,515,551,25,50,870,907
60,22,927,678,734,104,743,161,97,396
307,995,588,144,815,999,693,453,197,235
371,644,683,726,722,81,578,768,131,160
700,144,487,443,676,115,122,614,354,84
145,137,915,720,185,955,877,697,374,774
777,752,980,25,761,445,844,772,965,149
64,914,951,159,58,980,77,203,39,949
573,672,580,75,491,265,282,337,958,46
702,561,926,658,731,737,984,587,904,375
522,28,26,702,242,346,838,667,741,918
988,672,670,410,566,853,823,774,189,172
46,935,831,666,610,367,250,676,204,942
430,771,887,666,268,488,331,761,71,31
779,956,327,869,808,379,819,396,709,365
969,561,784,395,210,915,871,400,541,460
82,933,651,593,517,444,853,284,137,162
413,573,550,215,137,821,578,627,561,699
329,804,860,950,677,661,237,147,206,561
709,788,763,340,64,38,74,483,520,377
677,463,723,338,563,946,588,130,575,197
820,240,833,632,373,878,161,421,855,588
890,898,913,598,570,145,506,860,443,589
97,56,961,995,402,336,773,735,350,265
113,867,541,758,711,417,851,710,78,527
207,116,830,845,327,925,748,143,467,674
559,131,87,977,269,575,394,566,615,915
358,776,347,350,824,258,306,288,225,57
853,735,105,999,218,900,772,852,890,765
989,210,67,254,196,544,125,887,744,991
301,130,385,144,263,289,656,852,203,553
215,614,42,43,331,161,13,770,851,172
192,40,742,786,64,820,207,399,329,443
486,968,633,604,893,547,481,747,683,561
186,853,495,714,177,343,645,722,94,366
94,343,906,769,561,644,460,235,995,77
626,288,868,578,35,382,275,710,373,108
21,841,962,721,150,460,419,720,474,509
247,287,297,64,303,491,656,393,29,397
655,877,434,41,246,819,123,784,454,892
151,127,496,902,661,414,750,290,95,554
160,524,335,830,562,327,90,968,533,519
520,391,558,449,904,328,114,170,911,291
288,136,98,160,520,816,544,512,85,554
622,659,602,971,807,83,449,274,97,771
208,216,170,119,853,295,485,625,828,652
948,93,697,848,339,937,421,574,364,111
528,531,530,823,425,643,172,672,649,486
