Column_0,Column_1,Column_2,Column_3,Column_4,Column_5,Column_6,Column_7,Column_8,Column_9
593,560,799,515,864,772,656,162,37,815
496,84,605,441,726,876,666,51,504,624
145,557,45,429,742,267,788,397,233,347
497,572,815,921,801,707,347,46,250,820
118,835,411,854,245,568,523,647,765,797
906,730,946,706,603,83,683,152,48,369
372,477,521,958,956,334,477,578,809,415
349,856,992,986,643,820,781,554,717,787
779,576,790,660,561,179,104,859,882,313
33,123,934,330,103,431,149,910,580,161
990,319,61,298,494,710,821,138,14,744
543,981,627,48,931,845,73,578,955,592
482,442,212,902,744,891,294,722,178,746
632,300,103,734,728,512,492,22,320,79
363,316,822,746,131,310,804,286,652,599
683,367,230,518,354,840,648,500,602,101
482,133,393,974,412,653,551,94,603,980
725,984,47,38,596,253,258,543,451,815
572,954,307,177,908,213,136,341,483,742
912,717,446,314,266,872,857,382,201,505
982,691,545,88,410,247,379,536,769,602
762,625,364,472,516,144,991,114,107,92
952,59,371,620,174,526,796,703,981,82
958,213,623,181,617,941,842,364,868,642
79,985,455,757,136,828,598,94,750,302
704,269,202,855,865,654,634,576,550,653
251,824,300,892,100,533,961,667,13,160
291,144,445,285,97,939,526,109,141,400
45,871,169,222,395,369,557,918,896,201
858,657,291,867,810,207,232,164,486,723
478,661,630,302,179,964,666,235,454,204
10,917,675,174,920,312,680,911,423,211
428,518,854,286,953,543,697,756,899,634
411,254,100,524,768,352,539,221,698,470
750,666,671,585,983,654,839,259,232,430
202,12,828,741,678,120,922,988,496,130
602,607,689,209,258,939,537,264,168,756
847,246,154,591,171,545,988,562,686,493
447,589,754,189,419,953,813,886,694,37
967,364,741,392,257,340,218,518,410,394
944,40,939,539,965,742,631,718,935,470
659,741,569,728,523,848,936,199,57,180
748,895,315,905,430,425,307,621,881,441
940,406,804,44,471,661,480,913,657,329
315,399,307,247,354,866,762,424,936,321
715,177,864,187,846,872,686,851,30,201
180,997,470,68,188,233,706,810,692,980
647,871,817,418,265,864,376,849,778,629
615,246,93,744,948,730,454,35,256,540
623,407,393,285,247,992,600,987,371,955
470,782,817,86,226,640,412,280,290,117
221,275,225,163,908,631,797,665,638,12
701,893,213,91,587,36,21,513,447,709
145,570,304,367,645,217,836,340,109,925
450,354,787,538,538,392,85,193,432,604
905,928,375,766,826,703,170,102,57,79
398,849,359,218,937,981,441,324,112,716
252,709,401,539,615,747,409,155,808,608
273,625,283,978,475,875,726,818,929,658
642,369,125,979,339,308,709,644,907,147
460,46,73,376,832,321,617,654,563,304
202,61,221,744,622,522,799,976,315,226
64,337,779,59,347,169,53,876,149,199
283,340,269,463,984,568,259,162,274,464
138,591,143,204,328,129,615,926,518,725
823,276,109,458,367,44,105,274,200,165
837,251,434,592,579,242,561,423,53,796
369,626,689,302,307,779,304,254,708,263
458,783,383,649,227,811,138,875,118,917
237,401,606,376,997,597,36,415,133,778
473,509,916,62,925,261,477,412,675,290
577,189,706,428,732,93,836,532,351,232
179,271,98,363,230,850,243,178,427,440
27,194,493,145,615,684,948,842,717,160
852,628,931,542,712,159,588,439,918,554
686,202,99,86,142,114,247,100,257,910
655,834,529,560,38,604,732,133,622,84
191,178,470,918,405,372,958,502,446,360
97,359,229,36,212,191,170,167,462,206
597,740,608,408,155,88,406,71,924,743
566,952,224,879,950,145,307,359,192,680
288,552,858,199,322,994,460,83,631,990
161,977,921,96,341,801,510,340,912,82
653,10,364,976,315,238,844,270,950,241
644,898,253,50,673,786,824,304,835,310
150,48,363,283,325,145,953,226,12,406
471,973,29,900,528,710,53,463,203,224
384,157,135,344,784,83,239,660,79,245
902,822,507,380,695,172,234,264,807,757
636,120,793,756,837,598,487,204,519,21
259,391,12,590,63,900,516,653,815,254
802,635,116,982,433,961,796,66,500,976
38,907,775,602,55,490,105,832,405,704
227,849,828,890,576,989,189,533,938,278
105,573,68,340,577,793,762,870,513,208
771,858,368,407,950,43,930,331,499,436
600,387,789,414,700,889,162,784,193,911
629,237,227,444,249,190,742,245,350,464
970,196,545,844,151,923,98,264,605,369
553,438,725,810,550,259,129,802,697,829
38,579,938,718,249,835,142,148,896,143
884,777,70,215,809,700,890,618,745,825
395,465,568,886,345,770,349,528,91,50
154,662,798,522,44,20,873,813,752,165
323,721,721,821,878,811,193,984,404,642
43,565,478,326,731,490,829,274,68,560
32,611,743,747,860,826,361,483,169,841
841,668,782,669,435,537,162,432,622,199
840,928,592,300,405,92,318,259,572,180
668,719,681,773,594,452,647,309,993,464
811,436,710,472,244,940,574,788,805,468
723,497,72,618,661,385,411,367,656,72
336,450,971,385,70,637,196,181,144,113
861,363,455,21,833,252,978,566,245,420
515,92,415,665,534,82,896,441,132,23
392,830,849,131,142,722,819,695,686,807
644,629,665,439,920,344,771,167,525,77
254,59,146,57,86,919,534,312,575,561
586,535,348,158,524,504,75,739,787,786
679,736,224,998,772,519,118,911,389,159
672,928,91,215,941,660,683,242,989,599
709,65,332,587,735,887,20,125,822,406
256,340,899,106,554,838,528,603,726,146
278,405,772,124,508,44,18,499,719,195
350,37,820,619,897,543,223,813,333,176
349,644,476,470,393,758,925,547,110,212
691,311,214,52,444,982,407,539,988,143
238,920,195,566,849,192,155,533,106,740
821,627,371,80,617,819,981,786,894,534
304,344,266,218,946,657,840,755,728,655
772,802,111,704,431,782,597,29,500,134
258,673,440,219,723,271,811,522,941,335
993,353,334,878,943,743,801,184,985,808
444,108,740,790,604,653,351,702,83,301
491,976,378,706,901,298,953,475,863,397
514,195,987,865,613,879,330,315,541,624
712,494,732,36,876,147,889,482,74,155
367,372,430,193,563,656,666,937,227,195
640,827,916,917,92,833,480,85,99,852
625,997,205,610,233,591,221,318,231,830
963,756,252,977,954,53,250,481,729,894
142,122,67,832,219,284,36,130,75,528
310,757,137,225,274,986,859,707,217,622
490,89,180,202,612,704,987,760,560,612
369,838,391,587,900,285,916,656,798,576
928,646,132,206,233,534,221,588,305,558
525,839,213,661,491,742,436,972,421,940
928,708,310,141,711,548,922,735,470,651
428,569,605,401,895,438,431,112,154,48
441,414,982,352,364,955,638,429,189,571
790,796,553,17,938,145,922,168,485,949
206,317,94,779,202,170,220,959,950,514
372,862,436,363,990,469,138,226,757,453
147,796,687,398,915,861,89,29,376,112
215,334,437,677,408,792,332,212,820,462
518,714,624,99,472,48,691,633,323,289
258,485,920,519,134,786,331,162,883,170
892,909,860,422,223,342,870,100,195,349
161,806,805,415,916,758,618,503,314,163
456,393,926,852,530,58,771,804,308,206
112,13,667,815,438,263,509,111,683,656
647,676,798,812,704,35,205,651,306,713
375,465,538,710,124,359,880,744,559,540
231,419,690,92,241,947,272,235,154,55
778,241,707,531,558,405,686,491,933,942
514,161,720,668,266,149,693,107,647,772
130,474,304,621,349,154,966,792,75,621
190,570,912,400,826,174,295,226,873,129
650,437,124,608,378,940,57,645,65,635
214,879,345,698,830,230,875,591,504,27
316,620,238,72,797,91,921,504,431,73
929,608,162,58,999,444,821,669,976,938
134,797,357,94,683,211,507,627,16,641
490,523,834,533,409,911,791,227,809,827
918,647,208,971,21,255,373,764,777,940
840,914,332,429,124,821,130,563,498,953
513,898,28,883,46,390,761,217,502,517
274,767,546,896,551,510,252,175,904,288
572,783,591,226,985,68,623,732,676,656
799,338,279,808,710,958,200,925,660,364
883,941,451,513,562,315,213,142,314,895
767,137,475,741,884,560,817,378,280,175
333,954,253,973,126,869,122,665,601,696
699,909,774,443,183,431,764,78,253,282
410,93,71,889,636,11,944,818,503,478
960,935,769,392,982,723,767,133,26,906
649,354,264,475,321,203,777,366,833,982
547,344,197,319,438,192,919,338,995,967
478,856,53,785,267,703,116,337,873,693
268,693,438,190,597,337,466,759,575,116
325,147,250,422,520,298,116,580,415,882
628,810,507,166,984,120,577,345,816,635
869,59,199,538,853,467,706,747,120,136
370,740,905,738,54,774,270,877,302,181
477,654,467,802,180,451,149,357,417,894
922,956,235,739,366,564,800,485,166,346
428,597,384,296,827,411,881,155,519,425
702,229,476,31,919,684,712,737,35,696
562,262,615,496,678,30,559,182,225,981
941,98,95,769,369,270,872,754,823,706
599,580,823,968,342,539,751,296,437,80
120,52,165,747,686,499,718,276,499,315
174,487,454,940,177,729,65,560,442,495
758,191,276,822,765,57,898,488,140,357
853,222,496,945,939,457,320,706,548,343
737,365,15,597,866,865,344,90,872,923
356,966,473,935,609,459,187,68,465,142
706,271,632,177,446,833,214,707,828,508
831,546,567,648,489,335,994,867,464,462
584,67,10,873,79,898,821,533,901,900
705,444,800,599,405,639,654,831,830,754
408,949,688,820,532,661,11,828,934,815
607,294,593,610,995,693,148,464,577,470
109,53,862,917,989,258,261,754,607,618
130,584,98,741,616,307,368,55,687,139
218,461,629,293,127,297,685,753,675,786
678,436,48,734,841,887,983,118,728,718
867,296,762,990,546,675,123,747,666,147
81,571,281,222,983,489,486,318,537,857
942,760,712,668,571,176,986,221,12,925
856,503,72,814,432,814,39,481,847,66
705,15,695,455,588,254,606,679,162,404
260,855,239,833,380,575,481,869,661,409
473,911,720,73,442,801,479,199,911,911
772,754,611,911,138,90,392,116,791,215
797,595,726,466,972,169,276,896,394,467
489,705,938,745,206,945,915,211,910,443
233,498,607,374,904,906,477,685,573,740
909,829,950,136,293,173,422,771,874,458
269,426,245,938,42,238,419,123,625,629
89,152,617,204,154,520,51,880,527,416
201,943,369,475,445,443,201,721,340,771
145,97,236,980,443,823,726,397,256,969
300,314,744,621,479,747,750,420,956,758
101,70,717,431,793,771,791,304,464,51
835,768,417,753,490,252,751,911,580,608
745,857,780,446,973,495,537,728,623,209
923,76,685,10,961,697,177,559,712,108
922,394,997,507,564,701,463,827,359,944
197,320,71,323,36,881,768,189,661,81
878,259,124,522,786,480,407,903,926,44
675,213,984,402,90,855,20,174,520,711
837,215,506,580,698,299,349,505,293,977
189,785,438,614,718,113,537,350,294,364
535,422,638,111,176,91,493,607,731,834
392,648,463,245,661,496,676,457,289,29
243,354,90,609,914,563,526,27,561,739
326,983,711,132,336,545,136,577,878,46
184,266,683,775,218,160,178,329,564,372
389,72,408,306,319,279,26,497,106,378
422,375,873,148,260,470,455,502,580,435
756,558,187,507,912,624,930,589,165,83
502,320,853,202,374,44,732,148,896,305
42,606,75,76,191,732,353,614,332,260
748,455,477,616,159,378,852,272,729,721
98,479,507,706,916,81,284,733,438,465
973,351,882,115,42,168,523,952,614,537
243,233,190,701,271,646,524,188,206,374
91,157,663,592,564,209,760,904,169,529
560,389,492,681,499,56,669,442,740,545
159,637,384,834,446,125,825,821,385,864
933,122,52,329,290,256,237,681,403,122
250,275,241,126,902,499,924,79,828,329
847,491,632,814,637,211,386,716,103,598
451,682,836,816,893,739,47,937,196,942
588,422,447,86,86,716,527,951,397,940
151,726,932,880,841,332,943,978,14,514
166,502,109,482,842,588,909,25,772,241
842,562,937,119,551,601,28,302,793,955
521,763,578,991,993,400,547,558,450,726
469,687,823,639,866,993,582,693,724,936
806,876,957,538,894,866,901,990,327,877
293,312,211,258,453,459,397,434,417,368
575,301,690,141,865,537,87,303,513,453
979,149,613,24,417,764,907,623,316,297
981,588,731,202,787,934,304,918,398,414
162,383,851,391,299,810,152,503,741,130
901,232,154,576,785,976,32,41,489,953
756,381,478,270,371,356,766,244,508,703
237,61,476,429,561,816,403,677,545,278
30,94,836,721,304,741,535,616,833,555
501,978,559,161,88,723,211,144,873,854
495,958,272,557,140,64,960,614,315,990
477,621,429,777,732,504,229,996,966,515
573,455,921,113,907,743,558,996,729,305
704,298,615,989,264,938,307,342,330,179
780,246,974,875,38,746,634,609,665,670
629,689,53,741,820,662,336,142,466,157
61,64,561,575,611,791,715,238,342,409
628,330,317,956,457,35,248,557,530,708
589,859,239,439,296,756,655,568,240,723
290,554,840,490,741,712,497,449,79,951
731,878,700,658,695,419,923,522,805,487
775,259,162,618,861,882,227,269,94,993
562,359,335,102,508,239,782,137,475,732
279,685,261,754,175,27,247,493,558,994
268,557,563,868,827,444,326,791,633,808
275,440,209,144,341,942,53,112,819,228
606,260,414,181,815,495,102,725,518,379
114,890,453,64,489,183,70,99,692,914
222,509,783,483,455,944,110,524,319,851
299,177,591,241,418,747,302,657,842,321
306,931,743,628,590,52,22,407,460,226
792,322,613,629,67,490,761,574,171,957
418,579,714,162,600,410,933,226,734,567
141,79,877,486,636,765,95,145,118,893
205,121,687,709,959,513,365,620,576,327
238,514,634,270,740,823,286,915,645,183
755,171,538,468,916,620,479,631,987,45
405,705,49,276,441,134,489,136,968,690
387,635,578,701,692,785,221,587,822,348
628,601,797,924,138,113,858,628,191,640
861,854,595,411,612,852,173,181,295,498
889,120,494,633,876,798,214,917,928,723
669,723,393,558,423,380,73,734,358,60
574,904,351,534,116,784,394,365,705,401
49,856,708,398,265,504,248,820,898,857
445,807,66,245,706,179,710,155,223,682
626,655,84,90,991,938,934,679,162,109
58,758,298,688,411,520,185,178,974,841
249,751,465,592,516,103,662,42,538,450
653,693,374,884,874,197,498,436,868,93
309,100,526,625,474,963,686,176,379,423
976,353,40,592,833,626,220,627,229,459
118,35,833,825,816,441,847,164,249,474
740,779,264,400,383,979,534,519,718,20
754,792,10,326,517,80,645,447,370,368
45,739,877,631,332,887,202,446,183,425
722,131,522,858,917,63,829,589,318,287
259,939,425,136,600,652,350,413,561,279
927,310,158,471,105,197,128,303,154,822
828,58,934,496,683,287,33,39,364,376
375,673,132,333,934,794,116,261,48,490
981,28,664,657,580,930,646,284,565,927
759,535,256,347,253,857,638,679,732,41
77,853,658,389,952,978,220,945,931,87
672,355,41,48,482,581,480,263,950,993
198,277,507,481,596,957,202,811,458,784
838,920,87,136,892,286,920,889,398,612
361,648,818,776,637,529,502,699,497,144
761,482,492,536,999,781,45,988,184,182
633,845,190,336,584,783,588,135,287,455
45,498,417,335,462,456,567,176,705,661
354,616,894,102,685,476,922,551,59,657
953,867,189,365,669,786,78,333,165,538
452,652,524,545,479,490,578,425,305,418
272,514,837,704,527,620,550,307,507,651
645,50,799,954,974,897,928,67,335,851
961,902,734,341,128,245,192,26,212,857
501,782,913,418,482,957,739,424,943,514
977,570,104,263,238,866,545,621,632,865
581,821,645,50,933,235,915,118,231,75
435,355,811,808,220,405,166,763,543,796
488,965,610,705,169,656,924,974,15,792
416,594,940,321,147,593,115,960,951,256
308,40,188,622,879,630,713,169,580,617
891,478,316,694,385,240,658,66,301,969
315,870,365,163,106,428,774,932,868,375
772,698,162,238,675,526,259,782,522,839
376,933,102,922,972,91,102,230,871,49
215,859,192,226,157,843,319,397,78,700
541,416,937,953,185,876,123,641,530,783
667,140,828,341,672,226,981,654,419,107
100,64,630,712,914,203,359,939,189,344
758,254,391,788,555,686,916,122,773,270
802,546,829,36,456,707,480,686,793,734
17,963,754,778,395,357,306,224,164,58
11,588,359,592,593,109,140,62,431,784
276,502,956,100,282,117,452,280,316,920
374,964,114,184,574,532,817,715,339,892
462,227,520,658,490,631,10,365,10,133
966,978,419,672,584,311,461,107,302,149
31,751,354,160,89,53,672,769,357,721
94,364,864,302,68,506,623,587,14,291
583,222,406,654,97,771,734,663,970,189
887,480,762,963,873,172,813,380,461,582
344,484,749,242,978,805,937,857,342,796
557,564,798,990,967,543,288,997,42,662
69,317,246,141,642,697,255,531,162,324
370,612,106,116,85,993,184,575,208,855
969,181,623,619,561,763,865,205,613,87
301,880,504,145,197,458,788,808,297,263
313,177,708,82,985,770,597,214,131,680
877,153,249,969,646,586,776,389,206,65
221,32,931,278,705,300,135,766,116,521
234,247,821,640,951,469,976,376,936,11
513,87,370,955,400,74,128,970,486,90
15,493,411,91,72,309,790,243,828,856
384,896,209,590,855,913,812,26,430,660
985,660,153,682,298,306,36,533,206,159
863,661,694,282,405,513,727,43,589,838
13,35,91,188,868,720,188,437,623,860
284,661,902,223,782,793,414,236,843,761
502,349,628,926,425,316,103,669,775,962
450,695,946,68,889,729,818,538,761,933
677,614,455,355,314,615,745,361,869,146
270,376,797,205,575,969,221,752,905,988
949,137,167,560,900,223,879,839,646,758
961,467,807,939,30,231,101,54,864,203
801,721,862,352,843,680,341,166,856,139
841,123,775,587,804,677,854,812,23,324
916,927,208,83,976,276,134,132,366,856
431,946,162,706,663,424,597,99,843,585
402,807,654,953,253,541,435,363,655,412
236,910,237,904,226,380,86,162,622,963
787,909,909,106,67,162,336,906,711,650
786,221,787,374,575,440,717,927,613,548
464,994,253,768,905,360,986,33,769,860
125,723,216,470,23,676,509,22,252,241
564,924,479,231,373,950,723,834,854,976
761,210,244,350,434,762,587,585,696,486
186,172,657,478,378,691,634,804,849,612
827,325,63,199,284,655,762,279,862,654
928,737,360,687,404,632,656,14,768,556
820,840,484,176,563,965,598,45,361,179
859,251,829,705,264,747,409,408,394,87
649,815,169,839,760,188,91,952,428,482
216,145,720,214,475,881,85,370,473,76
188,115,817,911,527,92,50,919,988,111
688,571,605,558,564,885,866,380,340,925
957,266,830,353,825,855,600,798,410,137
458,751,32,691,592,25,694,134,841,917
78,241,720,189,68,888,559,288,123,970
437,786,92,172,609,530,292,28,712,405
529,361,957,663,232,951,160,467,235,542
546,836,286,386,151,420,336,296,494,906
63,113,775,867,628,548,458,62,920,272
956,84,110,303,889,296,993,406,787,143
235,351,401,865,202,353,685,373,19,379
728,75,293,540,141,70,641,10,310,721
525,755,682,893,397,115,887,968,635,270
487,338,839,501,922,634,836,968,463,328
383,988,444,240,66,308,923,556,939,34
848,14,648,735,933,622,825,46,76,425
18,617,381,519,943,370,906,48,367,327
85,648,809,869,506,821,708,264,682,141
978,668,635,811,29,34,332,432,796,156
882,366,73,921,40,182,922,984,220,230
229,914,280,815,721,349,545,92,14,390
717,778,512,824,236,460,471,189,160,624
573,305,418,924,173,527,235,849,738,506
590,848,403,16,826,320,652,202,145,22
917,974,779,588,957,324,968,123,486,234
801,320,264,936,77,720,44,744,178,985
329,197,866,378,950,365,791,539,634,385
481,742,627,99,496,919,163,385,240,108
295,630,858,171,213,136,216,327,529,221
508,11,339,326,319,607,472,258,447,447
198,982,798,544,379,638,200,793,630,19
747,424,543,62,208,673,845,768,729,116
455,685,741,514,452,131,801,234,115,872
275,397,503,868,986,711,277,792,247,337
499,67,354,707,137,872,121,296,165,715
435,240,121,162,579,268,616,903,959,78
528,247,190,88,817,747,756,864,169,634
510,49,783,211,217,15,678,120,124,314
977,318,381,206,69,528,637,130,167,911
607,819,472,953,67,610,276,962,579,982
570,367,996,530,719,398,437,658,638,233
910,762,425,424,808,834,227,317,775,823
185,662,656,589,241,53,557,46,837,965
700,834,152,320,200,688,744,692,298,332
104,577,98,493,790,993,945,969,345,892
586,834,830,285,662,709,66,222,248,680
869,930,664,719,322,84,979,282,201,370
373,328,89,13,579,99,693,903,562,148
40,750,11,474,841,230,910,867,867,94
862,779,539,25,120,221,31,999,254,652
712,209,991,435,64,137,621,413,654,994
791,45,964,525,562,698,525,148,913,345
966,867,17,946,664,417,990,220,505,297
334,766,399,329,185,818,820,707,581,968
658,125,265,660,34,252,668,455,793,265
591,857,347,812,561,936,549,702,346,724
499,440,882,500,562,812,20,799,468,445
231,489,723,36,814,406,871,815,943,116
649,236,548,832,37,729,257,475,964,879
66,528,30,667,240,46,162,541,329,847
841,357,485,156,107,870,498,87,448,548
552,777,312,509,583,925,617,606,144,666
495,437,146,946,850,64,634,103,925,439
233,983,180,789,266,747,240,48,240,267
416,910,464,482,35,568,52,602,798,92
792,720,785,180,417,848,52,14,956,34
700,757,243,268,618,10,401,477,489,225
498,787,144,715,800,588,842,144,990,100
583,860,186,365,144,154,251,529,915,403
755,186,563,778,598,237,925,555,58,138
368,143,711,23,561,13,801,360,444,186
627,471,416,126,639,814,758,897,623,784
798,213,502,779,591,876,724,337,668,175
548,768,989,918,572,722,12,358,884,258
47,873,146,986,990,12,236,339,652,602
667,174,456,222,113,417,559,614,802,822
43,916,224,190,100,369,34,868,460,297
789,969,965,395,913,94,614,657,450,228
199,190,329,898,428,164,326,746,845,104
374,75,425,277,851,685,101,162,201,283
638,949,757,897,736,448,551,833,495,746
237,621,853,313,492,187,307,306,45,856
84,177,864,144,696,516,638,376,641,688
746,995,24,339,212,275,90,776,234,877
383,641,194,162,121,400,903,199,320,509
251,285,547,912,528,171,670,638,955,643
660,349,741,347,904,238,496,830,941,114
744,786,394,152,978,510,374,534,507,280
295,12,805,687,66,76,269,235,805,719
889,928,651,816,252,20,573,579,43,925
733,853,116,388,363,638,694,212,185,716
737,95,228,20,262,937,744,788,993,357
873,479,741,808,533,331,16,826,926,899
787,196,608,314,934,353,968,542,629,693
837,38,837,11,874,947,256,179,467,486
981,555,884,812,838,567,121,521,149,11
352,400,507,653,720,242,347,681,733,850
516,793,951,247,75,919,254,692,991,751
898,555,655,292,531,727,362,555,421,280
971,512,101,639,291,484,11,911,198,317
981,266,270,451,958,366,551,153,333,714
526,874,786,617,394,541,728,813,132,316
940,550,453,875,300,446,385,522,62,727
680,60,492,768,627,507,524,994,589,224
80,510,487,200,800,128,635,127,758,475
790,136,938,457,854,15,253,915,914,393
446,765,25,206,98,274,36,650,981,327
610,242,681,870,11,835,22,85,690,597
415,361,322,464,475,882,956,489,762,790
787,927,339,552,462,572,877,777,224,827
52,695,479,656,115,343,53,988,713,608
445,638,923,835,279,855,923,351,952,305
960,955,627,250,414,250,600,285,303,195
777,665,270,205,803,803,737,439,105,206
718,641,222,903,941,999,538,387,578,684
252,223,459,45,992,876,869,181,509,403
646,237,423,304,655,129,90,733,466,748
347,609,238,638,517,121,951,852,820,842
253,266,464,463,52,446,467,370,898,798
268,113,793,338,513,21,425,203,224,344
681,427,397,953,710,830,977,942,52,899
366,860,781,988,222,200,94,36,329,258
853,241,75,664,850,229,661,42,966,86
168,410,265,42,919,370,516,394,613,565
63,640,755,79,21,850,911,772,916,369
938,820,559,269,529,130,961,102,878,743
476,594,979,619,871,670,730,284,409,231
47,479,66,300,541,109,827,102,534,532
789,430,811,828,707,334,322,303,968,819
464,205,63,447,764,913,445,374,529,650
482,480,183,841,544,906,757,961,184,902
570,427,711,409,760,834,242,471,413,595
859,386,428,494,724,239,606,729,711,52
918,193,217,527,938,685,448,158,422,630
541,252,402,367,722,904,244,949,711,612
130,231,954,500,374,607,770,490,442,773
239,800,994,793,541,196,405,850,377,53
376,528,333,261,330,735,203,599,421,61
816,646,909,468,210,762,592,125,962,965
617,358,242,723,921,981,69,111,230,519
104,638,218,888,72,578,113,622,739,515
111,820,575,183,680,85,57,227,729,117
631,862,282,73,942,393,683,343,613,959
212,787,570,798,244,821,65,832,507,996
138,115,578,191,909,977,708,518,47,32
642,438,50,108,53,546,373,93,304,782
387,590,531,756,576,985,123,751,699,395
614,243,72,750,494,488,402,921,683,141
112,486,634,619,177,200,976,17,573,462
754,437,616,468,469,673,789,139,484,829
324,901,102,88,911,606,532,341,536,871
881,636,675,964,200,555,335,650,949,82
267,654,952,184,698,330,307,514,856,799
974,902,395,702,138,368,607,953,626,516
197,148,590,766,884,339,644,706,379,690
395,565,821,626,414,827,365,65,956,412
188,229,208,711,708,831,243,653,812,533
929,417,183,989,794,148,542,526,362,563
71,392,660,912,401,789,931,928,502,100
932,703,198,554,983,141,564,830,25,938
915,829,317,308,747,715,206,446,906,908
305,880,287,404,490,841,14,149,248,298
388,467,100,408,811,619,844,84,843,825
148,852,232,154,773,965,445,755,333,986
240,841,973,932,767,933,61,881,805,523
709,857,24,30,965,300,690,612,604,689
208,158,415,373,162,339,348,181,327,444
655,383,952,914,585,295,30,445,359,774
940,300,999,512,63,632,326,477,85,775
782,745,417,456,284,808,464,544,932,916
962,620,953,400,964,979,169,883,69,432
935,345,806,739,228,538,293,260,740,69
45,986,41,975,432,293,744,715,362,281
513,162,906,906,993,791,546,763,540,845
327,756,693,85,784,788,225,429,859,333
852,723,656,276,444,432,70,432,141,180
263,437,550,659,189,730,761,156,251,410
426,379,421,516,530,998,429,842,365,68
126,778,699,614,95,805,163,874,345,64
973,205,49,261,848,574,632,445,828,933
793,194,526,883,872,966,559,21,679,860
661,737,460,707,782,646,152,962,719,29
817,168,624,661,922,678,969,514,239,286
501,882,83,403,409,272,104,339,53,466
250,862,760,860,419,491,967,153,733,313
680,164,96,867,536,129,557,199,294,315
765,682,537,937,489,799,965,367,636,169
174,707,745,123,398,309,280,400,750,799
113,606,910,483,408,974,698,13,805,86
581,857,20,768,449,66,550,835,783,468
671,114,259,813,230,962,390,572,799,599
514,336,27,612,184,538,984,655,32,206
720,787,675,627,416,954,109,515,88,683
737,368,577,975,588,721,905,419,448,161
260,221,391,694,333,78,274,921,726,454
899,777,525,815,627,482,567,468,676,778
797,10,398,86,765,362,881,427,197,278
633,997,539,417,491,380,932,973,364,793
405,743,926,854,501,39,525,118,322,37
770,757,600,647,195,935,437,325,645,55
357,842,191,819,179,856,247,954,771,294
78,334,430,661,746,860,867,912,482,911
827,843,31,119,891,989,217,481,809,867
166,497,992,498,584,130,190,93,984,823
952,192,317,725,175,950,943,337,87,724
981,416,574,883,706,832,512,307,676,579
218,604,498,547,622,899,710,407,889,928
738,226,237,734,304,12,375,75,464,415
914,778,151,102,20,782,14,66,678,580
424,501,958,180,412,748,899,941,620,271
659,263,943,621,512,227,842,543,466,298
150,655,357,440,216,81,873,242,167,797
292,21,345,615,737,255,105,178,537,215
542,917,208,103,592,118,618,335,811,207
870,406,703,330,332,804,778,764,649,721
635,224,725,950,13,297,487,850,28,557
794,602,53,395,12,84,159,609,804,510
490,564,646,648,240,900,934,621,753,156
843,830,461,787,874,932,284,926,906,35
261,416,549,621,919,973,97,378,857,822
819,49,739,514,315,532,194,794,218,105
859,980,473,503,701,359,909,180,303,180
407,254,832,844,492,52,384,186,98,880
640,685,764,12,264,757,33,541,876,12
24,13,86,857,224,472,472,267,314,371
451,932,778,48,17,975,15,802,900,336
462,707,544,227,432,298,503,27,584,484
655,229,989,418,529,104,970,444,54,229
34,674,874,68,909,22,837,801,17,518
68,490,702,702,439,614,371,79,860,727
887,602,59,436,599,515,43,992,809,466
748,737,422,465,373,322,135,98,443,115
871,539,231,729,851,825,814,65,761,32
87,102,18,53,808,273,791,777,764,967
240,277,834,675,130,15,484,973,366,241
542,906,379,406,308,858,417,207,917,811
440,855,110,59,487,582,490,394,608,48
771,733,299,524,393,326,405,371,124,359
768,687,176,254,778,565,333,643,677,365
622,169,575,158,348,665,623,428,579,167
456,871,158,703,932,181,15,906,655,331
180,640,487,404,784,852,410,308,33,275
910,488,667,606,784,240,258,111,205,582
922,571,838,721,892,779,771,660,629,151
587,533,131,532,473,706,89,194,793,677
402,192,607,87,557,368,458,602,584,828
399,948,444,65,478,453,722,226,992,446
83,708,573,861,783,971,239,339,671,522
261,932,204,578,158,492,368,440,454,622
274,271,34,425,761,988,529,774,573,733
293,199,563,773,921,453,785,529,942,372
556,845,186,825,116,412,691,274,367,617
104,996,819,88,52,995,177,835,579,752
583,659,632,270,644,227,677,262,290,623
88,640,700,715,709,576,712,249,740,475
219,283,689,690,719,393,965,811,907,596
306,565,329,978,714,889,366,924,806,929
600,794,731,883,955,173,397,454,193,911
537,642,908,834,419,729,298,947,740,670
212,783,825,435,737,394,158,894,915,17
203,655,545,690,443,524,425,542,133,223
664,634,145,513,301,725,522,17,326,426
506,486,235,152,423,262,145,558,313,617
884,14,216,267,763,535,84,449,404,802
469,654,544,648,626,869,338,925,515,726
619,199,230,566,737,831,543,66,971,839
659,740,318,666,363,934,876,975,903,599
314,527,697,17,268,535,979,905,674,914
642,916,894,386,349,180,537,29,510,530
713,168,669,695,797,708,525,799,307,910
738,516,595,833,344,592,816,376,56,27
719,365,485,901,124,384,632,925,502,608
822,648,468,105,473,888,10,935,552,759
312,134,251,674,862,877,846,964,611,721
596,396,445,849,482,689,323,601,276,159
541,645,343,486,948,919,371,178,574,321
267,748,189,766,924,645,268,374,170,726
640,43,259,778,57,241,753,654,786,993
714,115,910,992,884,138,545,832,456,610
