Column_0,Column_1,Column_2,Column_3,Column_4,Column_5,Column_6,Column_7,Column_8,Column_9
704,250,298,307,912,676,596,576,891,332
223,454,621,269,241,837,358,534,699,355
232,513,607,513,321,396,821,968,563,448
958,15,21,702,101,702,216,589,311,572
365,878,384,778,590,268,758,862,135,292
866,703,647,244,971,499,47,894,811,210
764,755,189,280,770,62,851,474,182,496
997,333,56,288,629,269,382,138,479,60
232,694,681,279,773,162,499,957,228,846
919,673,350,791,393,14,159,724,996,461
279,353,871,323,713,60,535,984,617,301
296,353,639,16,544,473,761,759,969,652
838,870,704,373,292,439,690,276,492,918
907,722,556,956,317,319,782,417,29,47
609,950,211,97,95,648,273,274,313,435
385,398,815,866,833,778,427,249,100,39
468,722,82,417,708,853,766,437,831,75
372,885,732,146,376,323,25,234,441,676
669,805,769,670,102,986,896,959,629,559
752,713,620,915,692,180,734,952,479,796
428,595,348,565,655,582,850,324,52,405
200,661,248,907,643,427,115,378,599,321
928,662,447,786,145,364,782,989,465,745
248,807,997,693,711,763,567,249,34,623
738,661,570,136,385,724,582,925,393,233
627,44,781,257,478,573,257,258,595,100
434,167,137,524,704,595,572,116,523,611
696,384,641,917,512,537,787,94,593,446
598,800,797,807,698,97,333,811,14,898
904,722,633,753,559,691,119,319,115,941
772,108,335,743,293,663,27,361,168,821
564,831,319,998,94,484,407,881,997,419
170,746,842,493,712,200,493,614,44,935
57,263,493,288,854,31,813,809,360,815
885,625,500,688,803,893,422,860,334,376
914,217,341,612,835,451,281,47,719,762
900,608,51,632,363,150,796,565,251,176
952,386,782,179,556,296,733,948,297,323
840,231,657,60,271,932,545,250,680,189
87,96,761,425,163,385,642,251,810,602
930,178,616,93,88,33,788,740,208,167
210,449,395,874,264,933,864,857,107,90
139,640,127,99,767,371,361,220,921,467
396,243,468,109,478,544,812,585,884,91
207,450,332,64,539,361,721,373,373,968
186,306,342,796,572,312,823,19,819,547
233,472,221,555,74,714,928,444,989,862
789,180,594,420,224,219,812,167,431,456
323,821,893,903,694,379,608,157,853,772
583,92,562,486,920,252,393,730,442,499
183,780,612,686,927,125,309,665,842,82
125,963,574,39,12,292,268,755,465,391
211,579,163,532,681,492,980,24,298,293
58,718,277,48,865,327,348,163,168,504
841,415,846,449,989,635,626,668,436,363
19,111,688,298,774,783,761,263,402,405
257,878,413,86,656,838,13,915,280,326
427,346,422,939,168,813,341,965,159,139
692,426,422,200,550,999,528,626,878,589
263,547,933,958,589,431,212,453,606,713
798,60,12,953,15,487,545,945,879,225
234,798,875,668,982,340,311,247,659,855
33,561,838,763,613,133,590,743,256,810
25,834,278,898,926,345,914,863,149,114
99,120,411,453,70,289,526,501,747,79
161,38,185,644,518,108,97,262,518,652
974,584,579,63,882,549,896,211,967,453
463,969,761,979,679,778,317,82,335,584
203,207,527,352,343,41,828,466,834,808
610,166,290,517,38,269,628,847,487,345
28,873,289,127,930,338,337,424,247,336
726,378,973,189,442,566,605,858,250,96
952,784,428,909,43,366,361,20,21,453
596,229,77,280,407,411,691,589,82,688
338,972,475,760,153,777,63,667,22,39
400,620,561,804,464,829,852,448,339,557
108,527,269,620,315,528,709,494,404,515
178,690,501,122,110,301,322,550,488,160
347,291,788,859,482,738,615,974,216,336
33,861,538,493,742,39,547,504,122,283
600,40,922,821,81,247,524,642,987,775
924,66,662,476,568,197,314,317,435,524
643,53,673,348,297,465,677,596,888,385
59,96,972,359,203,964,92,160,305,774
17,220,765,946,153,667,944,811,14,502
426,776,428,149,927,372,87,463,748,394
186,530,49,339,473,501,258,333,941,698
576,583,595,865,744,153,698,456,947,582
19,179,405,534,121,69,228,345,135,760
910,43,136,976,500,711,232,380,338,297
438,850,669,978,736,749,211,960,866,605
848,449,25,954,659,266,853,252,593,578
622,176,57,191,868,727,370,758,535,220
386,385,226,669,646,284,740,235,213,380
575,963,811,607,759,975,346,983,68,75
389,351,740,400,790,689,162,587,85,83
75,809,687,841,648,149,995,829,19,680
749,847,201,872,236,936,264,722,192,740
515,220,991,655,909,370,761,628,220,488
796,286,635,190,243,828,135,993,285,592
748,127,255,688,227,602,808,771,852,339
980,546,434,551,943,684,198,307,466,307
598,322,395,308,26,415,684,194,21,158
130,141,715,512,303,272,191,732,290,769
563,133,998,728,259,337,803,946,186,244
605,679,925,497,351,46,620,813,872,318
15,701,593,967,507,989,198,711,555,231
646,618,804,987,534,673,360,728,393,295
696,13,137,592,371,306,726,479,292,447
934,244,190,192,922,464,587,155,271,756
924,718,392,791,294,68,214,89,178,50
520,956,663,446,459,421,277,63,670,729
954,786,455,559,324,333,355,123,928,870
401,426,901,514,753,646,940,48,388,283
442,608,804,889,381,444,521,310,462,450
337,55,635,505,902,701,286,824,204,434
957,870,889,609,756,515,362,179,294,813
375,229,105,916,173,145,926,372,206,967
996,837,142,251,651,288,748,731,673,872
734,457,144,893,242,771,831,368,46,476
530,738,297,385,885,721,996,694,48,970
293,175,318,980,337,149,160,716,393,494
875,259,507,977,773,962,207,204,484,453
850,962,791,431,781,842,143,283,820,569
450,398,616,366,701,86,356,814,792,844
699,145,314,429,761,808,540,716,635,105
739,916,316,270,92,724,236,719,472,672
305,223,840,811,239,203,37,59,933,503
111,805,696,989,892,453,393,299,740,20
40,232,100,462,755,492,451,505,651,829
49,59,384,49,155,441,152,746,779,906
181,325,955,171,592,164,236,948,909,424
288,461,965,349,594,650,138,608,834,408
262,375,684,199,792,104,507,965,663,103
849,987,757,939,239,774,940,602,242,359
63,111,180,417,350,490,982,286,913,451
24,132,384,388,932,267,525,822,329,756
567,722,372,890,56,176,283,661,237,429
301,412,540,67,359,651,537,780,316,458
174,336,445,505,41,89,797,700,772,354
217,503,153,723,880,118,256,760,516,765
173,880,56,92,278,697,469,62,888,213
412,177,150,353,424,828,282,935,607,437
50,553,383,894,681,530,472,337,825,857
567,109,310,435,895,201,29,189,143,881
51,118,719,790,630,157,38,25,249,80
506,410,443,629,471,808,924,761,13,12
994,940,116,778,470,422,906,229,230,377
740,242,709,642,625,670,796,785,27,474
651,857,348,670,740,703,222,534,84,701
945,979,185,284,234,655,453,309,976,357
538,649,783,279,412,925,900,697,684,399
198,545,59,255,675,919,65,590,851,786
948,754,606,198,365,409,942,386,644,684
340,734,982,716,578,173,532,25,798,238
699,506,234,740,412,408,917,45,484,981
811,961,270,441,563,406,131,280,692,721
337,211,55,914,754,793,408,374,65,546
249,653,786,420,517,140,630,788,363,287
939,136,86,228,92,53,557,693,91,914
555,779,54,25,918,71,464,466,65,69
384,474,495,671,578,556,139,360,477,343
789,342,919,588,780,387,884,738,267,643
152,422,711,299,756,423,673,775,264,603
278,621,400,60,333,866,124,168,97,983
446,865,448,799,320,110,343,272,603,511
399,867,199,32,368,139,742,640,957,682
197,245,418,468,729,142,508,959,53,525
826,284,328,300,950,868,893,589,678,835
768,747,363,608,979,495,452,284,673,880
794,346,567,342,795,967,668,163,397,965
11,165,53,651,922,524,15,514,999,642
207,123,977,504,646,57,911,31,38,841
328,228,498,971,619,819,538,395,599,409
661,631,285,154,773,575,97,930,368,975
891,104,230,260,365,799,244,96,579,602
815,263,579,501,891,149,376,730,592,583
960,91,533,284,749,961,159,437,863,906
569,719,329,452,393,579,577,629,780,159
387,895,324,808,115,952,687,808,354,451
547,370,108,922,713,513,316,340,300,122
645,316,270,94,971,523,462,438,669,438
730,828,853,653,348,255,38,917,740,660
678,490,603,775,504,579,254,685,384,941
93,580,806,85,208,949,139,610,806,257
132,488,497,325,520,579,984,724,250,144
327,158,532,220,156,493,755,644,607,948
338,580,763,118,798,420,522,671,84,904
126,92,724,889,37,950,387,818,478,469
760,710,63,806,444,320,801,641,136,961
916,33,462,18,776,887,694,565,863,55
403,583,925,564,64,880,844,235,971,761
464,93,493,736,467,574,269,639,950,927
592,181,378,847,978,486,211,922,464,934
599,116,329,981,16,358,691,456,417,343
458,135,267,973,926,660,893,654,102,816
77,475,55,869,554,733,525,731,921,306
136,611,928,121,702,704,782,759,766,120
25,762,422,822,32,139,447,736,143,737
547,762,942,430,665,355,332,446,755,733
732,449,143,459,303,272,75,196,834,347
301,624,534,845,743,889,412,693,592,345
687,735,986,721,883,839,873,571,933,492
145,646,118,904,182,105,711,200,112,361
436,499,138,471,922,211,281,946,926,637
308,611,497,270,789,160,595,148,695,535
259,484,943,908,751,904,576,59,80,668
738,576,41,10,850,272,64,623,965,52
169,398,522,563,185,819,587,445,955,660
322,686,688,651,319,155,886,341,94,178
291,765,267,343,605,819,707,935,862,951
486,596,186,802,196,500,841,320,646,955
813,705,605,718,628,197,579,458,859,248
273,407,547,52,608,282,465,979,562,388
888,92,849,984,362,973,38,239,734,190
628,804,687,322,202,435,440,931,929,578
792,244,690,313,962,94,735,521,493,323
898,828,39,911,483,159,963,42,687,472
380,613,742,776,397,285,962,242,47,13
594,526,862,453,155,550,957,816,120,721
280,682,696,536,105,574,130,253,264,806
231,414,39,881,249,871,517,192,175,195
602,518,822,617,946,79,526,59,901,300
925,166,866,920,117,287,256,960,352,281
497,92,527,714,367,731,522,451,743,181
432,646,353,62,771,842,495,396,706,252
335,205,902,620,759,881,762,739,995,51
113,117,723,412,919,855,27,963,700,330
292,620,344,828,879,813,264,320,166,508
634,902,660,396,794,372,738,628,456,902
834,829,988,422,205,729,403,738,217,290
126,74,259,879,490,780,790,861,310,693
651,518,87,362,965,922,538,885,529,622
225,340,942,666,67,30,631,954,106,86
697,769,477,417,641,763,224,794,94,19
232,173,224,751,233,477,721,92,91,481
112,334,487,433,451,836,306,221,271,692
838,726,850,775,202,914,553,210,315,579
623,167,322,184,136,326,606,681,996,273
398,466,802,573,150,815,507,174,886,440
866,869,78,660,14,648,427,117,982,590
554,394,632,826,513,956,597,430,584,509
996,808,193,97,500,89,362,193,968,894
625,924,15,133,595,811,215,136,465,335
346,47,79,515,111,642,762,111,687,622
257,680,259,467,721,89,786,171,954,531
542,973,872,652,302,835,984,830,681,832
272,357,751,789,830,257,433,660,636,243
534,938,451,150,101,289,109,54,525,351
393,556,758,994,52,347,59,898,406,344
788,903,382,426,124,377,695,690,141,68
878,652,54,331,770,225,389,556,989,649
385,285,792,659,630,684,471,285,705,179
85,424,719,625,571,422,667,771,282,404
732,172,398,480,57,525,756,277,102,243
127,453,971,717,167,902,112,816,182,821
147,23,642,545,869,236,664,686,255,346
736,448,489,22,283,234,584,933,688,272
905,526,510,627,698,424,77,482,14,944
189,128,125,921,71,765,41,212,215,130
133,743,426,739,901,954,335,222,580,493
305,738,291,582,361,44,870,950,527,735
995,366,259,125,259,710,554,406,638,20
181,520,69,165,918,154,156,287,371,484
807,358,442,303,754,502,510,473,407,368
44,580,493,696,769,58,183,577,907,727
285,211,803,60,349,192,109,958,201,280
555,787,518,169,572,461,61,647,209,234
651,259,79,993,924,641,947,44,678,347
307,624,186,219,342,41,222,32,667,435
156,316,940,619,843,899,202,573,957,253
47,471,647,46,220,634,708,610,192,223
762,498,964,889,187,249,978,178,177,540
367,968,649,37,359,561,577,66,191,689
358,278,66,327,894,835,979,19,503,739
635,435,811,994,163,271,597,663,687,428
202,14,833,390,836,144,858,537,581,154
534,147,91,131,571,203,464,721,984,836
987,654,612,169,473,29,150,748,452,527
139,436,680,773,532,902,145,600,108,304
942,501,120,511,155,527,661,481,516,234
280,919,718,904,128,129,779,959,179,991
361,116,25,91,290,468,212,891,746,994
83,664,389,976,743,137,591,28,239,845
141,135,44,115,619,527,293,941,512,601
102,12,293,876,75,793,415,543,582,196
485,848,743,775,769,70,694,926,298,122
536,780,806,371,167,433,217,221,175,42
757,210,562,240,339,684,74,90,999,562
896,271,568,913,902,25,209,237,913,725
622,96,603,113,39,303,671,792,22,452
780,860,459,33,392,263,19,92,429,56
43,177,943,93,131,909,444,725,329,378
985,136,542,929,490,921,738,506,129,659
216,496,898,492,411,427,561,700,230,481
793,658,640,944,912,512,122,409,838,787
418,402,19,875,636,730,601,198,776,878
994,511,118,560,478,424,206,196,636,851
983,929,894,969,523,684,813,527,910,982
824,131,193,320,872,937,355,745,539,350
153,270,482,893,610,36,212,218,183,699
650,494,688,439,681,505,17,939,105,565
549,69,504,740,64,170,354,17,830,569
215,561,933,710,63,815,634,592,842,728
865,686,752,333,314,184,150,887,189,52
501,365,787,592,508,449,314,328,807,659
532,447,806,402,848,734,306,399,233,259
879,931,382,895,548,977,828,196,215,123
177,454,750,611,715,534,45,229,548,819
431,208,953,347,40,767,766,825,958,941
111,187,650,158,304,611,493,98,995,536
385,816,360,94,533,605,561,494,777,828
223,825,820,798,557,163,29,943,972,226
949,221,438,94,363,401,12,604,493,681
65,212,93,793,686,16,990,313,894,337
80,901,399,396,254,873,855,956,227,28
934,147,31,762,51,943,31,435,560,711
916,94,416,848,609,288,674,258,144,751
430,65,217,80,10,566,486,802,894,558
376,107,711,768,800,16,879,262,504,385
369,673,802,465,929,259,13,630,627,759
750,249,204,297,429,526,359,294,572,702
69,113,431,168,901,155,158,983,724,691
943,507,524,548,49,233,581,148,391,405
583,600,973,592,600,502,871,236,226,616
859,525,118,249,700,116,319,597,439,378
103,749,787,657,182,430,916,275,301,180
847,911,444,722,879,555,572,988,215,369
376,431,290,828,949,935,177,380,899,480
983,608,406,821,24,248,657,386,544,445
806,961,804,223,387,115,136,528,442,161
244,123,637,567,940,813,41,204,212,114
532,13,698,374,558,112,58,774,571,479
965,836,269,752,830,937,763,71,729,447
482,413,124,51,171,482,601,497,35,40
27,198,182,804,565,484,835,282,500,612
37,983,944,735,550,210,768,595,286,636
315,703,915,349,324,686,810,499,282,120
626,32,917,185,168,47,919,739,464,197
660,244,184,969,69,43,196,882,699,850
306,347,230,287,144,214,430,636,522,425
59,672,594,225,301,185,579,536,690,276
198,552,141,810,804,638,443,46,413,494
872,764,124,803,950,299,592,200,261,784
356,187,711,827,231,49,236,277,12,819
261,975,320,793,917,842,639,230,96,946
593,169,387,877,909,314,331,231,686,498
436,730,65,416,97,825,88,556,397,692
130,74,417,567,275,211,922,484,89,947
392,28,918,383,253,101,22,542,659,597
56,639,943,579,384,371,798,378,152,570
401,683,890,431,50,716,588,743,209,801
808,252,623,331,545,429,295,760,365,311
158,459,360,284,771,154,122,618,125,855
323,656,906,723,890,720,437,486,974,823
507,407,995,608,267,809,17,907,565,421
496,253,756,781,933,816,738,401,464,295
227,653,362,368,806,110,694,944,136,910
950,337,100,72,94,403,217,853,932,161
338,192,552,502,331,325,304,767,245,554
493,362,240,960,481,890,198,515,27,613
873,267,736,205,282,400,641,961,691,77
26,469,299,653,952,563,811,803,588,759
558,239,134,676,280,549,455,777,57,203
972,575,816,638,828,14,814,638,310,674
118,93,150,290,323,891,837,552,735,185
568,235,352,221,917,918,693,221,257,988
600,506,217,996,626,487,931,103,256,993
15,895,844,51,605,734,231,100,725,912
86,938,810,821,316,910,796,34,822,343
576,742,281,980,382,999,423,610,927,840
509,324,30,515,531,384,944,653,841,615
395,837,326,937,44,58,767,726,41,434
637,518,190,551,352,982,648,374,164,87
486,374,727,683,890,883,616,426,344,190
238,143,277,490,336,616,151,488,143,944
17,731,115,582,131,444,168,695,650,431
764,535,263,672,819,476,173,780,383,740
290,333,125,284,323,462,458,592,95,150
32,961,80,600,237,447,680,734,483,42
19,496,975,719,916,24,562,85,996,928
211,199,627,974,385,381,980,152,160,885
412,358,626,451,166,143,472,707,865,823
475,514,327,39,129,82,545,965,107,250
964,17,718,707,678,684,359,347,293,856
962,978,191,501,273,348,208,496,238,499
24,78,702,399,781,918,293,244,680,903
692,712,221,275,749,144,461,576,932,468
727,811,964,208,853,837,348,795,890,909
366,53,135,547,164,982,919,385,415,301
147,382,661,508,800,259,769,918,859,514
282,191,363,808,90,653,310,724,756,287
12,653,188,666,104,248,299,232,863,115
502,531,257,222,370,549,194,81,248,970
475,539,419,269,798,497,166,48,231,249
653,116,933,186,627,727,675,694,224,672
796,626,216,644,880,565,607,673,526,123
16,472,750,710,623,766,628,723,738,202
188,231,754,235,473,31,528,757,645,11
55,637,937,217,519,319,112,512,675,889
516,598,762,403,944,974,780,639,632,253
309,786,817,802,780,498,837,542,94,599
725,845,316,553,128,587,342,163,945,881
31,853,440,168,996,774,131,685,627,553
660,286,899,399,565,847,481,953,144,88
862,499,102,977,11,571,879,775,733,757
81,437,698,114,766,924,431,37,683,343
250,741,823,473,948,519,838,593,257,748
794,475,232,441,679,57,911,635,327,755
852,343,173,992,926,651,205,961,23,543
875,354,701,423,588,982,601,713,85,517
259,431,347,524,871,248,474,64,92,542
149,934,232,298,922,909,129,152,268,968
53,206,129,612,268,599,30,432,471,490
193,571,658,362,749,286,532,206,91,431
955,269,754,583,898,771,464,25,22,905
767,762,499,469,13,747,96,367,687,219
680,827,895,820,769,724,76,669,105,140
185,846,648,17,733,324,157,98,826,517
897,21,253,116,366,663,742,370,131,859
942,788,794,993,772,994,303,765,80,300
717,87,344,841,115,289,219,476,420,841
422,384,940,922,132,512,156,230,464,499
676,19,134,936,279,825,59,781,110,662
510,832,730,568,260,254,545,82,761,692
176,442,338,618,581,438,696,429,621,242
684,979,837,872,479,382,933,634,840,542
860,737,985,292,347,858,998,230,813,21
269,53,830,907,462,543,795,904,683,157
521,223,760,619,779,416,276,298,683,457
269,503,645,430,440,453,686,648,69,455
142,163,348,573,42,330,71,258,783,290
981,462,802,643,67,317,748,85,339,64
782,379,529,890,960,143,233,676,538,358
971,159,448,261,476,983,919,367,584,224
687,39,771,997,33,254,61,552,391,224
571,477,414,983,641,459,478,518,832,409
501,69,31,882,413,913,254,62,138,48
574,818,978,778,98,429,212,121,415,200
272,469,602,101,127,69,899,638,656,850
745,412,858,811,558,381,50,288,920,622
35,695,158,466,76,989,656,398,908,479
669,374,896,219,462,438,352,843,172,232
893,506,210,808,879,957,649,490,433,413
875,675,69,197,547,532,676,788,334,445
210,23,541,85,520,211,662,592,603,779
511,323,461,672,64,287,485,618,549,306
774,613,776,746,651,706,878,503,266,33
32,79,615,628,838,381,632,668,799,675
410,866,329,256,337,441,131,509,316,612
909,374,126,304,113,953,737,688,620,981
670,117,966,687,659,763,300,652,110,985
88,641,898,402,573,333,662,832,313,899
125,991,611,965,704,308,855,376,267,893
307,444,270,508,171,16,124,576,622,868
276,345,241,921,394,174,495,78,305,909
903,124,952,299,452,338,438,635,711,283
413,197,927,882,111,398,62,415,148,187
394,801,40,351,571,591,908,162,387,257
530,637,224,622,991,146,921,944,334,422
384,736,742,633,908,856,121,982,163,195
220,382,817,705,522,785,966,379,308,63
357,573,497,987,142,334,387,452,410,774
563,726,867,563,407,70,975,136,26,756
479,82,645,550,350,790,822,755,521,468
650,45,755,353,730,481,900,279,554,165
403,930,778,408,318,933,370,558,221,934
631,771,988,211,549,232,715,214,983,617
829,122,444,791,255,800,441,192,788,517
591,989,23,369,726,127,336,59,490,896
900,139,850,371,897,516,106,386,15,478
99,490,427,583,717,900,921,801,51,846
935,46,252,679,450,209,546,88,477,147
133,539,653,688,759,757,456,895,926,193
928,401,925,455,184,125,114,101,365,614
729,955,586,382,365,824,709,817,104,11
499,471,762,808,146,547,108,813,118,851
102,300,532,861,67,610,733,141,438,362
542,718,462,227,698,805,759,378,421,803
181,303,852,909,420,706,209,377,598,114
79,341,505,782,398,691,647,181,981,782
111,191,834,605,273,533,162,500,613,241
626,553,362,867,110,346,413,815,368,358
500,705,754,375,922,288,270,943,304,220
169,52,331,235,352,467,153,599,491,438
862,993,64,970,671,427,548,499,123,838
52,845,681,612,215,461,882,537,641,793
299,192,737,898,645,787,512,711,419,532
103,290,460,170,214,984,692,678,759,938
242,600,278,409,264,533,134,695,104,193
699,80,287,694,376,977,196,813,759,955
614,559,422,378,321,255,804,652,18,314
518,412,927,659,822,23,260,346,852,796
348,289,119,581,909,240,718,810,598,404
335,458,892,380,70,141,192,67,650,854
963,405,681,566,595,71,364,825,423,995
495,798,345,891,830,857,233,848,250,79
347,559,897,330,596,926,413,369,897,55
615,371,270,23,328,944,965,608,648,744
399,770,719,709,173,452,667,381,772,142
286,917,230,799,466,546,418,690,222,414
200,750,258,688,401,515,469,410,508,692
84,776,327,728,408,623,776,187,719,799
89,138,608,180,495,657,67,954,91,288
112,492,494,905,61,184,530,417,622,712
721,271,336,813,170,545,157,731,489,236
974,159,690,75,369,173,224,193,483,689
98,970,632,789,441,848,221,201,734,695
835,618,148,568,12,777,956,966,770,449
73,878,794,449,557,515,691,458,220,702
354,171,972,647,408,107,205,323,812,621
412,110,27,791,626,235,614,765,678,661
187,928,357,293,577,117,835,449,524,251
846,538,886,314,68,285,635,554,271,296
539,423,10,947,41,434,16,266,31,977
886,800,197,667,448,202,884,32,72,700
643,419,674,566,478,817,561,45,680,462
30,97,902,746,583,254,143,99,591,557
448,334,27,468,681,395,906,724,859,435
766,376,863,264,140,950,939,975,786,247
18,863,501,144,424,379,990,757,70,498
192,171,117,938,267,670,170,625,504,631
370,182,605,171,721,512,607,674,271,114
162,150,850,804,256,356,325,766,754,113
896,177,209,658,427,353,961,500,240,998
236,120,897,261,530,182,588,285,737,566
670,788,945,465,689,677,248,98,781,518
41,761,93,118,463,709,359,263,806,618
292,967,357,514,678,377,907,67,442,102
46,376,585,135,329,684,420,935,164,993
523,17,129,173,248,688,109,582,365,364
653,415,459,39,619,304,236,134,796,114
124,370,477,886,802,49,803,839,967,574
456,594,714,613,154,710,748,994,308,866
486,455,760,231,93,767,84,569,236,278
124,750,352,177,60,581,542,876,558,536
899,781,94,75,711,912,361,191,667,759
351,741,905,49,364,90,443,539,833,68
280,900,393,519,824,661,334,217,960,784
348,766,784,60,253,745,400,856,707,782
449,340,577,348,738,191,879,984,592,419
597,516,739,934,297,268,11,458,744,581
726,785,976,166,834,418,22,488,900,61
46,384,920,289,591,638,108,667,558,520
495,531,559,394,707,726,770,756,54,258
553,689,795,243,888,76,994,381,297,252
935,384,598,296,283,803,985,650,245,640
836,200,637,605,870,511,362,67,627,172
954,579,864,109,249,838,283,280,189,151
976,855,931,643,527,643,178,319,182,386
96,884,295,71,409,810,620,688,227,337
595,109,412,245,91,452,740,729,20,543
576,558,922,95,783,885,643,403,24,717
885,177,596,264,60,507,896,121,296,421
862,728,748,902,639,225,705,672,806,177
880,16,389,312,230,439,627,487,724,362
670,923,83,854,788,695,372,526,322,371
715,666,358,640,569,811,582,453,725,249
865,208,146,538,310,700,317,71,951,759
30,196,879,724,652,108,580,873,644,376
697,858,918,469,213,541,291,491,269,67
702,81,959,628,448,507,480,804,442,167
718,668,505,365,283,238,133,978,655,457
890,97,735,334,603,627,433,740,334,671
474,101,617,124,967,245,229,576,379,41
32,873,246,725,973,768,926,439,441,848
92,910,262,315,799,653,218,440,787,637
653,884,252,427,879,795,215,52,962,672
401,585,997,647,935,766,746,321,706,912
255,892,281,372,531,635,611,632,296,627
28,331,676,328,454,831,225,634,178,66
197,242,13,141,584,293,648,639,251,913
792,434,47,91,172,622,254,282,825,742
51,636,752,315,482,446,917,439,461,598
569,507,99,126,509,604,423,799,180,865
687,305,797,618,712,615,580,946,501,475
78,269,782,449,153,572,998,519,327,954
978,205,282,285,936,577,359,877,980,945
362,339,182,386,67,200,709,904,814,995
828,599,809,543,242,407,949,574,316,547
976,966,235,14,573,111,571,353,732,940
638,87,528,482,680,906,489,569,296,368
320,895,561,291,926,145,183,775,603,468
189,459,389,183,802,444,163,789,659,292
623,27,28,517,906,357,213,914,486,217
100,829,500,154,428,333,564,894,876,145
266,83,213,792,137,294,727,325,724,426
211,151,904,73,501,155,834,536,566,536
447,860,607,643,536,553,973,410,567,320
54,421,331,85,194,626,214,912,873,549
70,140,935,625,916,820,143,453,835,977
637,463,238,871,614,622,886,983,61,145
446,268,824,615,347,984,322,835,408,552
106,759,330,298,754,945,428,802,613,326
195,957,357,637,718,691,856,243,19,805
140,390,436,414,191,223,189,386,112,131
111,709,399,749,242,702,287,899,531,363
540,796,561,115,530,124,896,857,988,788
609,545,120,968,38,359,50,307,638,939
87,290,796,783,548,523,360,457,38,980
460,500,28,313,973,11,108,118,968,609
107,940,724,957,699,215,106,498,229,649
86,919,896,432,557,565,539,882,875,150
209,626,885,449,898,194,465,738,570,547
890,47,749,138,383,208,146,128,50,142
758,703,400,270,824,463,896,711,786,834
468,723,618,511,432,543,256,513,990,155
873,474,382,322,261,548,282,840,565,37
37,418,314,534,265,608,560,284,133,299
842,344,70,414,138,700,479,60,106,256
791,958,290,799,738,805,25,182,390,929
347,474,626,761,886,117,194,436,27,624
527,902,156,463,980,652,822,532,331,911
739,375,327,180,810,815,560,758,504,77
456,389,17,733,817,347,642,924,708,389
956,749,614,751,930,878,825,621,951,577
229,149,623,897,849,479,765,78,387,135
132,556,552,633,920,351,958,519,972,940
539,705,211,177,332,267,633,486,460,935
30,976,37,372,322,360,953,714,517,610
395,53,210,992,959,107,512,643,477,983
317,361,753,615,695,581,315,596,782,649
330,609,858,866,131,965,35,314,672,883
724,491,667,312,837,54,590,963,732,462
624,359,207,937,243,819,175,590,356,189
872,537,903,592,479,35,135,618,970,387
708,149,240,237,162,317,61,93,936,458
270,702,935,129,964,55,50,114,62,38
542,158,992,62,93,742,759,432,728,318
370,894,886,178,506,821,944,410,950,617
876,759,687,348,982,806,822,904,962,876
929,291,596,958,832,290,493,797,500,902
16,597,15,921,271,41,867,303,337,17
713,367,553,78,762,821,396,895,218,748
905,71,569,509,774,976,251,945,633,636
178,837,786,398,354,933,421,770,806,968
294,232,951,31,676,114,896,670,518,292
536,870,438,543,701,519,561,814,475,79
690,202,425,610,675,375,651,985,382,36
257,829,125,44,413,385,802,513,936,80
444,302,25,924,428,740,923,730,113,834
154,534,848,600,926,929,774,342,83,824
338,766,43,743,107,591,895,58,348,683
853,444,362,416,98,788,802,661,676,600
349,557,807,575,748,146,550,394,218,775
945,867,957,152,887,240,473,636,637,49
715,984,61,51,326,367,905,329,598,333
64,486,646,698,19,827,627,881,607,296
467,458,900,880,223,560,762,511,798,906
752,381,768,832,392,469,85,888,861,549
894,167,736,260,245,953,694,368,405,723
937,103,121,923,92,714,108,479,38,358
287,336,560,579,625,233,960,348,496,346
640,879,740,680,212,708,865,68,953,377
973,853,974,426,776,786,908,409,909,519
281,300,440,401,304,289,423,795,908,171
908,831,341,585,118,622,473,796,905,254
434,134,544,399,324,433,750,635,420,726
205,691,30,608,949,271,597,49,66,662
427,950,965,369,747,905,255,575,347,217
889,298,509,299,592,742,557,125,507,817
93,48,678,181,257,612,251,638,279,156
792,476,484,320,940,477,72,302,248,47
564,585,636,686,679,324,603,14,448,673
427,550,378,517,23,373,38,585,319,510
862,642,849,128,428,338,334,991,515,744
523,327,190,201,567,738,787,797,198,575
313,972,414,593,321,428,966,823,131,808
934,553,521,104,354,332,311,390,94,142
766,683,853,636,923,669,649,909,307,815
579,308,725,974,985,282,265,554,813,574
905,844,175,65,954,817,546,893,252,471
771,903,657,746,95,823,593,511,981,848
617,815,553,577,865,423,800,170,897,694
856,856,691,550,176,397,48,110,55,636
433,437,911,116,203,872,314,343,299,327
855,936,185,469,533,515,326,261,526,475
385,158,455,564,654,858,993,624,536,317
374,638,835,642,782,220,887,40,895,789
783,641,645,458,600,857,925,323,202,893
57,904,257,879,188,735,352,220,385,641
118,570,995,830,85,161,92,980,284,22
12,481,473,445,417,457,785,235,78,238
668,930,915,801,126,960,980,159,36,111
734,520,350,770,340,423,394,266,918,881
380,902,248,318,653,587,844,836,25,804
986,448,765,124,827,594,367,435,714,996
888,940,905,60,708,957,19,915,694,13
944,24,70,603,28,563,489,41,857,81
58,517,430,266,584,567,172,114,914,395
581,770,278,204,347,855,671,208,945,195
455,349,94,475,369,679,220,16,391,884
273,769,272,285,384,558,233,843,355,105
692,16,583,295,491,105,629,134,634,305
89,90,693,359,512,527,50,64,326,355
43,245,998,210,669,733,11,222,524,366
506,293,954,832,237,110,636,18,859,682
